hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1000055661,Veedinthe,"Anal Murugan, an aspiring actor, helps an old man save his orphanage from a corrupt politician. But how will he succeed without any supporters?",Action,2011,U/A 13+,119,,,movie
1000108688,Athirthikal,"During one of his official trips, Keshavan meets Reetha and gets involved with her, thus neglecting his family. What happens when he learns the truth about her?",Drama,1988,U/A 13+,112,,,movie
1610006327,A Trip To Egypt,"Why do a father and son travel together to Egypt? To look at the pyramids, perhaps? There's more to this trip than meets the eye.",Comedy,2014,U,6,,,movie
1260105705,First Friend Forever,"Despite living in the same house, a mother feels detached from her son. And to reconnect with him, she is keen on trying social media. Will she succeed?",Family,2019,U/A 7+,9,,,movie
1000095938,Pelleedu Pillalu,"Sisters Durga and Shanti are wronged by their uncle, Rao, and decide to seek revenge. But how far will Durga go to destroy her uncle?",Drama,1982,U/A 13+,136,,,movie
1000151970,Idi Muzhakkam,"Tired of cruelty, some villagers decide to fight their landlords. Bheeman too decides to turn against his master of several years and joins the movement.",Drama,1980,U/A 16+,134,,,movie
1610005313,Aaba Aiktaay Naa?,"Aaba, a retired old man enjoys the reputation of a 'quintessential lucky man', who is always praised and envied by others.",Drama,2016,U/A 13+,28,,,movie
1000230992,Main Hoon Zakhmi Khiladi,"Munna and Charan are motocross racers and arch enemies. When Munna falls in love with Varalakshmi, little does he know that she is Charan’s sister. Will this love story have a happily ever after?",Action,2018,U/A 13+,116,,,movie
1260044065,Old Yeller,"A teenage boy grows to love Old Yeller, a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive.",Drama,1957,U/A 7+,83,,,movie
1000097986,Panchavati,Bhumika and Balraj lead a happy married life. Everything changes when Balraj's friend Malathi comes over and Bhumika sees them in a park together.,Drama,2011,U/A 7+,110,,,movie
1000157710,Padanayakan,"A police case forces Pappan and his brother to leave their home. They seek refuge in a village. However, their problems are far from over.",Drama,1996,U/A 13+,132,,,movie
1000115096,Vilakku Vangiya Veena,"Vijayan is a struggling singer. His lover, Sarada, sells her jewellery and sends him to Madras. He becomes successful but forgets the woman who helped him.",Drama,1971,U,167,,,movie
1260111662,Male,"About to be married, a man reaches out to his friend to talk about his hidden past trauma. Will the friend listen to his ordeal or will he be ridiculed?",Drama,2022,U/A 16+,8,,,movie
1260105845,RIP,"In the quest for his deceased mother’s soul, a man embarks on a journey to the picturesque Himalayas. What’s in store for him?",Drama,2021,U/A 13+,26,,,movie
1260018350,The Princess And The Frog,A frog prince who wants to be human again engages in a fateful kiss with a princess that leads them on an adventure through the mystical bayous of Louisiana.,Animation,2009,U,97,,,movie
1260065393,Kyo Kii... Main Jhuth Nahin Bolta,"Raj, a lawyer, has no qualms about lying through his teeth to win cases. However, his behaviour takes a U-turn one day when he can't stop speaking the truth.",Comedy,2001,U/A 13+,150,,,movie
1260018149,Bambi,"In the heart of the forest, Bambi sets out to explore his new world with his friends, Thumper and Flower, with some guidance by the wise Friend Owl.",Animation,1942,U,67,,,movie
1000064726,Mallannaa,An income tax officer becomes a protector of the weak. He chances upon few letters written by the poor to God asking for help. How will become their saviour?,Drama,2009,U/A 13+,183,,,movie
1000108169,Agni Pareeksha,"A train accident affects the lives of two newlywed couples. They get separated, thus leading to chaos and confusion.",Romance,1968,U,129,,,movie
1000106899,Mon Chai Tomay,Ani and Rima are travelling together to Siliguri. But strange things happen when spirits of the past come to haunt them.,Drama,2010,U/A 13+,135,,,movie
1260017842,Bolt,The star of a hit TV show sets off on a cross country journey when he is sent to New York City instead of his Hollywood soundstage.,Animation,2008,U,96,,,movie
1000105567,Parir Swapno,A village head cum doctor leeches off the lives of innocent villagers. Soon a young woman becomes a part of his sinister plan. Can she escape him?,Drama,2012,U/A 13+,105,,,movie
1000068392,By the People,"Policeman Rajan is crippled and his wife killed when his investigation leads him to a powerful criminal. Later, he becomes a jailor and aims at eliminating evil.",Thriller,2005,U/A 13+,111,,,movie
1000164095,Udayapuram Sulthan,"Malavika falls in love with Abdul Rahman. She leaves her father, Avittam Thirunal Narayana Varma, for him, but he gets crippled in a clash with her brothers.",Comedy,1999,U,156,,,movie
1260018293,The Great Mouse Detective,"When Professor Ratigan kidnaps London's master toymaker, Basil has to engage in a battle of wits with his nemesis to foil his evil plans.",Animation,1986,U,74,,,movie
1835045497,The Good Wife,An unnamed person who has been self quarantined inside his home for a long time after lockdowns were announced in several countries.,Thriller,2020,U/A 16+,17,,,movie
1260117717,Goltu,"Suffering from severe obesity, a reclusive young man deals with the pressures of getting married. Will he find a way out?",Drama,2021,U/A 16+,22,,,movie
1000154609,Lekhayude Maranam Oru Flashback,"Shantamma, hailing from a poor family, becomes Lekha, a successful actress. Her suicide at the peak of her career opens a can of worms about the film industry.",Biopic,1983,U/A 13+,120,,,movie
1610016678,First Sin,"Ashwath, a failed businessman finds a magical object at his doorstep. Will it be a boon or a curse?",Thriller,2018,U/A 13+,17,,,movie
1000041467,Idiots,"A rich girl decides to frame her philandering boyfriend for a crime he never committed. However, a petty thief's arrival leads to a series of comical chaos.",Comedy,2012,U/A 13+,109,,,movie
1000034566,Minnaram,"Bobby is all set to wed Tina when his ex-girlfriend comes with a baby claiming it to be his. When the wedding gets called off, Bobby decides to prove her wrong.",Drama,1994,U,144,,,movie
1000071523,Lucky Jokers,"The famous Vishnu Puram palace is home to an ancient treasure, full of diamonds. One day, the treasure goes missing, and the prince sets out to find it.",Comedy,2011,U/A 13+,134,,,movie
1000097536,Preeti Hungama,Raj and Geetha pretend to like each other for their professional motives. But proximity can do strange things to pretention.,Romance,2010,U/A 13+,125,,,movie
1000055953,Lovely,"Facebook friends Kittu and Lalli decide to meet, but nervousness makes them send someone else in their place. What will this confusion lead to?",Comedy,2012,U/A 13+,141,,,movie
1000062691,Bellary Naga,"Naga is a buffalo dealer in Bellary. His stepfather, not trusting his children, wills his property to Naga, much to the fury of his family.",Comedy,2009,U/A 13+,132,,,movie
1770015353,Khaidi No. 150,"Kaththi Seenu, a convict on the run, meets his lookalike, Shankar, and sends him to prison. But things change when he gets a sneak peek into Shankar's life.",Action,2017,U/A 13+,137,,,movie
1260073100,The Ballad of Nessie,"""The Ballad of Nessie"" is a whimsical and colourful tale about the friendly Loch Ness monster, Nessie, and her best friend MacQuack, the rubber duck.",Animation,2011,U,5,,,movie
1660000042,Iron Man 3,"Tony Stark encounters a formidable foe called the Mandarin, and after failing to him, he embarks on a journey with relentless consequences.",Superhero,2013,U/A 13+,130,,,movie
1770002725,Chalo Paltai,"Gaurav is more interested in cricket than studies. His father, a frazzled single parent, is constantly worried about his son's failure. Can he find a solution?",Drama,2011,U,136,,,movie
1260018358,Signs,"Farmer Graham Hess discovers a message carved into his crops as he investigates the unfolding mystery, what he finds will forever alter the lives of his family.",Mystery,2002,U/A 13+,102,,,movie
1610006441,Epicfail,It is difficult to understand the Ramayana in today's time as it gets lost in translation. A passionate journalist feels the same on discovering Sita's truth.,Drama,2017,U/A 13+,24,,,movie
1000231026,Antaryudh,"Lives of a motley group of people, who have nothing in common is bound by a fragile thread. Who are these people and what's the uniting factor?",Thriller,2018,U/A 16+,106,,,movie
1000115853,Operation Ankusha,"Industrialist Shrikanth finds his family missing when he returns from England. Realising he needs help, he employs five youth to track them down.",Action,2007,U/A 7+,133,,,movie
1000026115,Aadu Puli Aattam,"A young man wishes to become a cop but ends up heading a gang of thieves. However, he joins the police force after finding out the truth about his associates.",Action,1977,U/A 7+,136,,,movie
1260109637,The Incognito,A driver offer ride to a man with a baby. Is there any connection between them to a kid's kidnapping?  Watch this thriller with a twist,Thriller,2021,U/A 16+,9,,,movie
1000073876,Amara Kaaviyam,"Much in love, Jeeva and Karthika part ways post-college after her family relocates. Years later, when they meet again, will they feel the same about each other?",Romance,2014,U/A 13+,139,,,movie
1000110292,Ganam,"Music brings singers Aravindan and Rukmini closer, and they fall in love. While her father is against their relationship, will caste differences matter to them?",Romance,1982,U,136,,,movie
1660000045,Who Framed Roger Rabbit,A toon-hating detective is the only hope for cartoon superstar Roger Rabbit to prove his innocence as the prime suspect in the murder of Toontown's owner.,Comedy,1988,U/A 7+,99,,,movie
1260058364,Z-O-M-B-I-E-S,"As Seabrook students struggle to coexist with new students from Zombietown, an unlikely friendship between a cheerleader and a zombie could unite their community.",Comedy,2018,U/A 7+,94,,,movie
1260108194,Rangbaaz,"Madhurima gets stranded on an island with Raj, a man with a tragic past. Soon, she falls for him, but Raj is disinterested as he is on a secret mission.",Drama,2013,U/A 13+,134,,,movie
1000064727,Military Mogudu,"An incident makes Sulochana hate the military so much that she also runs away from her wedding to an officer, but fate has something else in store for her.",Romance,2011,U/A 13+,122,,,movie
1770017009,Indu Sarkar,"Set during the Indian Emergency, a simple housewife's life changes when she ventures into an area where residents are protesting against the government.",Thriller,2017,U/A 16+,128,,,movie
1260102242,O’Kabira,"A traveller decides to leave his lover behind and set out on a journey. A picturesque film about life, pride, greed, envy, lust and hope.",Drama,2019,A,13,,,movie
1000070094,Jai Bolo Telengana,A fight that was won after years of struggle. The film revolves around the Telangana Movement and events that led to the protests at Osmania University in 2009.,Drama,2011,U/A 13+,136,,,movie
1260073102,Tick Tock Tale,"A quirky mantle clock, who becomes an unlikely hero proving that even imperfection can lead to something extraordinary.",Animation,2010,U,5,,,movie
1770020870,Bessie,"The story of legendary blues performer Bessie Smith, who rose to fame during the 1920s and '30s.",Biopic,2015,A,107,,,movie
1260057423,Sangathalaivan,"A workplace tragedy has Rangan, a power loom worker, crossing paths with a communist, Sivalingam, and makes him rethink his role in society.",Drama,2021,U/A 16+,123,,,movie
1610015202,Cheers,We all have a fantastic life but we spoil it with our silly ideas of how to live it. This story is a perfect example of how we confine relationships.,Drama,2019,U/A 13+,18,,,movie
1000081929,Thinkal Muthal Velli Vare,"The life of a successful scriptwriter, who is anti-marriage, takes a hilarious turn when an ardent admirer threatens suicide. Then he reluctantly weds her.",Romance,2015,U/A 7+,133,,,movie
1000101218,23rd March 1931 Shaheed,"Chronicling the life of Shaheed Bhagat Singh, this rebellious freedom fighter, along with Rajguru and Sukhdev, happily gave his life for the country.",Drama,2002,U,182,,,movie
1000107598,Chamayam,Two fishermen have a hard life. Both love the theatre but hate each other. Will that stop them from pursuing their dreams of becoming stage actors?,Drama,1993,U/A 13+,137,,,movie
1000101675,Onnaman,"Evil forces want Ravishanker, a leader of the poor and oppressed, dead. Sensing that District Collector Kamala is his weakness, they decide to take advantage.",Drama,2002,U/A 16+,161,,,movie
1000101551,Iddare Gopi Biddare Papi,"Gopi comes to the city from his village looking for a job. When all attempts fail, he teams up with Seena to become petty thieves.",Drama,2010,U/A 13+,135,,,movie
1000063721,Pyaarge Agbitaithe,"A young girl leaves for Mysore to meet and reject a prospective groom. On the bus, she meets a stranger, and they end up falling for each other.",Romance,2013,U/A 13+,130,,,movie
1260054848,Flora & Ulysses,"Flora, an imaginative 10-year old cynic, couldn't have predicted that her little superhero squirrel will have the uncanny knack for helping her and her family.",Adventure,2021,U/A 7+,90,,,movie
1260112838,One By One,"During a party, four friends get visited by an injured man who owns a bag loaded with money. What happens when greed takes over rational behaviour?",Thriller,2022,U/A 16+,19,,,movie
1000216062,Rum,"A thief and his friends experience spooky incidents in an old bungalow, where they are hiding after committing a robbery.",Horror,2017,U/A 16+,107,,,movie
1770015725,Parapancha,"This psychological comedy revolves around Parapancha Bar and Restaurant, where people walk in with myriad problems, hoping to find solutions.",Comedy,2016,U/A 7+,134,,,movie
1000169185,Harischandra,"Harishchandra, the wise ruler of Ayodhya, is known for his honesty. The gods decide to test him. His life becomes an ordeal, but he remains true to his path.",Drama,1974,U/A 7+,119,,,movie
1000157256,Onnum Mindathe,"Sachithanandan lives with his wife, Shyama, in a village. However, his one mistake turns their peaceful life in turmoil.",Family,2014,U,140,,,movie
1260018201,10 Things I Hate About You,"Strict rules in the household forbid Bianca from having a boyfriend, which turns her desperation for romance into a convoluted scheme for her sister Kat.",Comedy,1999,U/A 13+,97,,,movie
1770015978,Road To Sangam,"A devout Muslim mechanic repairs an old car, not knowing that it once carried the ashes of Mahatma Gandhi.",Drama,2010,U/A 13+,137,,,movie
1770021395,Gunplay: The Last Day in the Life of Brian Darling,"John Darling describes the last day of his ten-year-old son Brian, who was accidentally shot to death while playing with a loaded handgun.",Drama,1992,U/A 13+,28,,,movie
1000184335,Teen Moti,Three young men enter a royal palace where each of them claims that they are the real prince of the palace who was lost in childhood.,Action,1995,U/A 13+,2,,,movie
1260115663,Gundaraj,Ajay is wrongly convicted as a rapist and sent to prison for seven years. After four years he’s out for good behaviour but seeks revenge.,Action,1995,U/A 16+,139,,,movie
1000070713,Gaja,A holiday meant to reunite with his friend Krishna adds more action and drama to Gaja's life as he fights a rival group that poses a threat to Krishna's life.,Drama,2008,A,149,,,movie
1000109161,Inaam Dus Hazaar,"Ashok, a salesman, leads a simple life. However, things turns topsy-turvy when a gang of goons assume he is an undercover CID agent.",Action,1987,U/A 13+,157,,,movie
1000115835,Jaala,"Set against the Malnad forests, the film is about how love blossoms in the wilderness.",Drama,2009,U/A 13+,127,,,movie
1770003565,Sunshine Music Tours and Travels,"To live their dream of attending Goa's renowned Sunburn Festival, two orphaned boys come up with a master plan. And thus starts the road trip of a lifetime!",Comedy,2016,A,114,,,movie
1000186633,A 2nd Hand Lover,"Dejected after losing his girlfriend in an accident, Ajai comes to Bengaluru to try his luck in the music industry. What happens when he meets Anjali?",Romance,2015,U/A 13+,129,,,movie
1000067901,Chelagaatam,Aadhi is a carefree young man who has a huge family. His breezy life takes an unexpected turn when he falls in love and has to win over the girl's father.,Drama,2012,U/A 13+,132,,,movie
1260022015,Frozen II,"Why was Elsa born with magical powers? Together with Anna, Kristoff, Olaf, and Sven, she sets out on a dangerous but remarkable journey to find the answer.",Animation,2019,U/A 7+,104,,,movie
1610018584,The Breakup,Adi and Alisha journey from being best friends to soulmates. But is this rapid change in their relationship dynamic that simple?,Romance,2017,U/A 13+,8,,,movie
1260105828,The Last Order,"A woman orders outside food in lockdown, amidst covid 19 . Few days later, eerie things start occuring. Is it her conscience, or something else ?",Drama,2020,U/A 13+,7,,,movie
1260119421,Days Left Behind,"In post-apocalyptic India, a deadly virus has morphed humans into wild cannibalistic creatures. Surrounded by chaos, a man fights for his survival.",Thriller,2021,U/A 16+,22,,,movie
1260064882,Collar Bomb,"A celebrated cop is forced to commit crimes before a suicide bomber blows up a school. As he races against time, the idyllic town around him descends into chaos.",Thriller,2021,U/A 16+,86,,,movie
1000109086,Cinema Pichodu,"Rambabu moves to the city to become an actor, leaving behind his family and lover, Seetha. Will he come back an actor, or is something worse in store for him?",Drama,1980,U/A 13+,120,,,movie
1000105824,Ithu Njangalude Kochu Doctor,"Ithu Njangalude Kochu Doctor is a Malayalam drama starring Balachandra Menon, Thilakan, MG Soman, Sukumaran, Lizzy, Revathy, Sreevidya, Nedumudi Venu and Parvathy.  Watch the full movie, Ithu Njangalude Kochu Doctor online, only on Hotstar.",Family,1989,U,132,,,movie
1000109044,Akasathekkoru Kilivathil,Kannan is an unemployed youth in a village. His parents send him to their relative's place in the city to make a life. But he ends up falling in love.,Romance,1996,U/A 7+,85,,,movie
1770002732,Jekhane Bhooter Bhoy,"A collection of short films based on Sharadindu Bandyopadhyay's Bhut Bhabishyat, Satyajit Ray's Brown Saheber Bari, Anath Babur Bhoy and Lucknow-er Duel.",Horror,2012,U/A 13+,96,,,movie
1000052104,Tango Charlie,"Tarun, a rookie BSF officer, learns patriotism and brotherhood as well as the heavy cost of war from his comrade, Havaldar Mohammed Ali.
This internationally acclaimed anti-war film follows the lives of BSF soldier Tarun Chauhan (Bobby Deol) and stars Sanjay Dutt, Suniel Shetty and Ajay Devgn as armed forces officers involved in military operations across the country.",Action,2005,U/A 16+,131,,,movie
1000088026,Love Songs,An aspiring lawyer learns shocking secrets about his family and parents relationship from his grandmother.,Romance,2008,U/A 16+,86,,,movie
1260023078,Descendants,The teenage son of the king and queen of Auradon offers the trouble-making children of villains a chance to attend prep school in the kingdom.,Teen,2015,U,111,,,movie
1000101692,Panchajanyam,"Shivan loses his legs in a fight with local goon Aandavan. He decides to take revenge when Aandavan kills his dearest friend, Shekharan.",Action,2004,U/A 13+,100,,,movie
1610015506,A Simple Plan,"The best-laid plans often go awry. When a man sets out to nab two kidnappers, will his plan unfold perfectly or will he pay a hefty price for his recklessness?",Drama,2020,U/A 16+,20,,,movie
1260107687,Achanak,An old man wakes up one night to find a stranger in the house. That night changes everything.,Drama,2022,U/A 13+,12,,,movie
1836046580,Karza Maaf,Inspired by true incidents. This film highlights the unfair treatment meted out to farmers compared to the business houses by the banks for their loans.,Drama,2018,U/A 13+,6,,,movie
1260026997,Marvel Rising: Chasing Ghosts,Ghost-Spider teams-up with the Secret Warriors to bring down the villains Sheath and Exile. Can Quake convince Ghost-Spider to join the team?,Animation,2019,U,22,,,movie
1610005608,Geelo Registhan,"An impoverished couple, Ranbeer and Kanta face tremendous hardships despite trying to make the best of a bad situation. Will they find solace in the desert?",Drama,2018,U/A 16+,16,,,movie
1000109507,Hareendran Oru Nishkalankan,"Hareendran is helped by his childhood friend, GK, in his business. However, things take an unexpected turn when Hareendran learns something shocking about GK.",Thriller,2007,U/A 13+,116,,,movie
1000057208,Singham - Yamudu 2,"Duraisingam goes undercover to find out about the illegal activities in Kakinada. However, things get intense as he encounters an international criminal, Danny.",Action,2013,U/A 13+,160,,,movie
1260110758,Cuttputlli,"When a small town gets plunged into the nightmare of serial killings, rookie cop Arjan embarks on a chase for the truth and unravels a gruesome conspiracy.",Mystery,2022,U/A 16+,134,,,movie
1000081847,Kili Poyi,"Two youngsters decide to take a break from their jobs and go to Goa. However, their life takes a turn for the worse when they find a strange bag.",Comedy,2013,U/A 16+,87,,,movie
1260009640,Athiran,"Kannan Nair, a psychiatrist, is tasked with inspecting a mysterious hospital. However, once there, he is not prepared to experience the horrors ahead.",Thriller,2019,U/A 13+,129,,,movie
1260053875,Nenjamellam Pala Vannam,"Educated yet unemployed, two brothers have conflicting natures. However, things change when their father decides to intervene.",Action,2013,U,143,,,movie
1660010677,Avengers: Infinity War,"With the powerful Thanos on the verge of raining destruction upon the universe, the Avengers will have to risk everything to stop him.",Superhero,2018,U/A 13+,149,,,movie
1260009768,Yevanda,"Ravi, a collection agent at a bank, sets out to teach a con woman a lesson. However, his ordeal begins when she falls for him.",Action,2013,U/A 13+,147,,,movie
1770000668,27 Dresses,A perennial bridesmaid is unhappy as her little sister is marrying the man of her dreams. She falls in love with a cynical journalist who's covering the event.,Romance,2008,U/A 13+,110,,,movie
1260024220,Arivu,"Having to take care of his ailing mother, the son develops an aversion towards her. In this role reversal of sorts, how far will he go?",Drama,2013,U,10,,,movie
1260103083,Hum Hain Rahi Pyar Ke,"Rahul is the guardian of his mischievous nephews, Sunny and Vicky, and a niece, Munni. Chaos ensues when the kids decide to shelter a runaway girl, Vyjayanti.",Comedy,1993,U,157,,,movie
1260027275,Return To Never Land,"In London during World War II, this is the story of Wendy's daughter, Jane, who is kidnapped by Captain Hook and Peter Pan must come to the rescue.",Animation,2002,U,72,,,movie
1000164209,King,"Raja and his rich father, Shanmugham, live in Hong Kong, estranged from their extended family. A crisis causes them to return to India, and old ties get renewed.",Drama,2002,U/A 16+,157,,,movie
1000068390,Soorya Kireedam,A young girl�s strange behaviour has her family believing that she has been possessed by an evil spirit. An exorcist is called when things get out of hand.,Horror,2007,U/A 16+,111,,,movie
1260062274,Chotoder Chobi,"Khoka, who suffers from dwarfism, supports co-worker Shibu's family during desperate times. Complications arise when he falls in love with Shibu's daughter.",Drama,2014,U,104,,,movie
1808020277,Jasmin,Coming of age story of a divorced woman finding her self-identity. What happens when she suddenly starts getting anonymous letters daily?,Drama,2018,U/A 16+,21,,,movie
1000107599,Bandhanam,"Unnikrishnan falls for his colleague Sarojini but fails to express his feelings to her. On returning from his village, he is shocked to learn about her.",Drama,1978,U,105,,,movie
1000044264,Thangiya Mane,"Thangiya Mane is a Kannada drama starring Vijay, Swathi, Bhavya, Shobaraj, Dharma and Sarika. Written, directed and produced by M.S. Srinivas, the film explores the limits of sister's love and family's devotion. Watch the full film, streaming on Hotstar.",Drama,2007,U/A 7+,145,,,movie
1000055958,Pandavulu Pandavulu Thummeda,The villages of Pandavapuran and Kauravapuram have been at loggerheads for years. But will things change when a young couple fall in love?,Comedy,2014,U/A 13+,147,,,movie
1260018319,Mighty Joe Young,"Jill Young and zoologist Gregg O'Hara decide to rescue their innocent friend Joe, a smart fifteen-foot-tall gorilla, from poachers at all costs.",Action,1998,U/A 7+,109,,,movie
1260067956,Shark Beach with Chris Hemsworth,Chris Hemsworth is on a mission to uncover the science of shark behaviour and discover how humans and sharks can safely coexist.,Animals & Nature,2021,U/A 7+,44,,,movie
1260115687,Raat Baaki,"When Mahi finds an abandoned phone, she decides to trace down its owner. Things go awry when the gadget triggers a series of unexplainable events.",Horror,2020,A,18,,,movie
1000068946,Thalli Bhadyata,"School teacher Suma and local inspector Charanraj are old friends. When he finds out the reason behind her reclusive lifestyle, he decides to make her happy.",Drama,1997,U/A 13+,143,,,movie
1000107698,Danger Biscuit,"Balachandran, an undercover cop, sets out to investigate gold smuggling in a hospital. While on his mission, he uncovers shocking details.",Thriller,1969,U/A 7+,131,,,movie
1000163537,Padunna Puzha,"Rajalakshmi and Indumathi are in love with famous artist Jayachandran. When Raveendran rapes and kills Rajalakshmi, Jayachandran becomes the target.",Drama,1968,U,132,,,movie
1000183213,Chaitra,"Back from abroad, Chaitra's father visits his village with the family. However, because of his strict nature, they decide to stay back in Madikeri.",Drama,2006,U/A 7+,88,,,movie
1000235093,Maari 2,"Maari, a local don, in his new naughty-turned-nice avtar, manages to get into the bad books of Beeja, a Murakami fan, who will stop at nothing to destroy him.",Action,2018,U/A 13+,140,,,movie
1000062376,Bombat,"Shalini hates Anand for his erratic ways. When a local don's son insists on marrying her, her desperate father, a police commissioner, turns to Anand for help.",Romance,2008,U/A 13+,132,,,movie
1260026999,An Extremely Goofy Movie,"Goofy and his son, Max, set out on a hilarious adventure that kicks up outrageous fun on the road to higher education.",Family,2000,U,80,,,movie
1000058437,Payanam,"A plane is hijacked by ruthless terrorists who have held the passengers hostage. Now, it is up to Major Raveendra to rescue them and capture the hijackers.",Action,2011,U/A 13+,131,,,movie
1000067909,Kandahar,Major Mahadevan and his team of commandos put their lives at risk to save the hostages when an Indian aircraft gets hijacked by terrorists.,Action,2010,U/A 16+,135,,,movie
1000105759,Nagarathil Samsara Vishayam,Gopinath and Samson find a box full of cash when their film roll box gets exchanged accidentally. They get greedy but realise that they have fallen into trouble.,Thriller,1991,U/A 16+,109,,,movie
1000158657,Poojakkedukkatha Pookkal,"After her father's death, Sarada faces the responsibility of looking after the family. However, a meeting with Balachandran changes her life for the better.",Drama,1977,U,129,,,movie
1000109487,Manathe Kottaram,"Appu, Sabu, Balan and Dileep dream of meeting their favourite actress, Khushboo. What happens when Dileep gets a chance to act in a movie opposite her?",Drama,1995,U/A 13+,131,,,movie
1770002734,Love,"Ria is a Christian music teacher who falls in love with rich boy Rahul. Divided by their social status, how will these lovers unite?",Romance,2008,U,111,,,movie
1000109719,Acharya,"Acharya is against love and girls. Nisha, who joins his college, hates him as his father had misused his powers against her family. Now she wants revenge.",Action,2011,U/A 13+,131,,,movie
1770015723,Ghantaa,"Three childhood friends get caught up in a web of gambling and betting. Easy money or trouble, where will this addiction take them?",Comedy,2016,U/A 13+,107,,,movie
1000055382,Manmadhudu,"A man who despises women is forced to work with an attractive and smart woman. Will his attempts to get her to quit the job be successful, or will Cupid strike?",Comedy,2002,U/A 13+,142,,,movie
1770002547,Surya,Businessman Ashok provides shelter to Mahim Halden who kills him and takes over his property. Can Ashok's son avenge his father's murder?,Action,2004,U,141,,,movie
1770000961,Edward Scissorhands,"Edward Scissorhands' hands are replaced with scissors by a mad scientist. After the scientist dies, he attempts to lead a normal life in the town.",Drama,1990,U/A 13+,100,,,movie
1000223200,Vivegam,"When an honest counter-terrorist agent is suspected to have gone rogue, he embarks upon a revenge mission against the traitors, who once were his friends.",Action,2017,U/A 16+,131,,,movie
1000225691,Megafactories: Lego,"From R&D and engineering to robotic assembly lines, get behind the scenes at LEGO as a manufacturing plant turns into a playground of imagination.",Science,2017,U/A 7+,45,,,movie
1260087244,Humko Deewana Kar Gaye,"Betrothed to different people, Aditya and Jia meet by chance and fall in love. Will they sacrifice their happiness for prior commitments?",Drama,2006,U,148,,,movie
1260102348,Biscut,Biscut is a powerful film on the state of politics in Uttar Pradesh and offers a gritty and hard-hitting take on the treatment of the backward classes and their never-ending exploitation in the caste-dominated political landscape of Uttar Pradesh.,Drama,2022,U/A 13+,34,,,movie
1260117075,Lajja,"Tormented by her abusive husband, Vaidehi decides to escape her marriage. After meeting three courageous women, she leads a fight against male chauvinism.",Drama,2001,U/A 16+,186,,,movie
1770015369,Gautamiputra Satakarni,"The story chronicles the life and glory of Gautamiputra Satakarni, a powerful king from the Satavahana dynasty, who nurtured a dream of a united India.",Action,2017,U/A 13+,127,,,movie
1610043790,Kasturi,"Two friends living in a big city run around chasing their dreams. Little do they realise, what they are seeking is already inside them.",Drama,2018,U/A 13+,13,,,movie
1000037742,Keerthichakra,"Major Mahadevan heads a team of elite NSG commandos in Kashmir. One day, they learn about an attack against the Hazratbal Shrine, spurring the team into action.",Action,2006,U/A 16+,140,,,movie
1000224509,Maasthi Gudi,"Maasthi leads an isolated life near a forest. On learning that tigers are illegally being hunted and killed, he sets out to save them and make things right.",Action,2017,U/A 16+,116,,,movie
1260112810,The Whisperer,"Overlooking the gruesome stories, Mukesh travels through the prohibited forest lane only to end up inviting a demon - The Whisperer. Will he find a way out?",Horror,2022,U/A 16+,18,,,movie
1000216426,Alibaba Aur 40 Chor,"Alibaba finds a cave of treasures belonging to a gang of bandits. When the bandits realise there have been intruders, they seek revenge.",Drama,1966,U,151,,,movie
1610005763,Redraft,"Obsessive writer Rishi and his editor, wife, Meera's world turns topsy-turvy when they work on a novel and some secrets spill out.",Thriller,2015,U/A 16+,29,,,movie
1000060413,C/o Footpath,"An old lady from the slums adopts a rag picker. When he gets taunted by some school students, he decides to educate himself.",Kids,2006,U/A 7+,129,,,movie
1000109846,10 Ka Dum,"A local don hires a driver, Vikram, to escort a young woman to Daksha Bhai's house. A game of cat and mouse begins when Vikram realises their true motive.",Action,2015,U/A 7+,134,,,movie
1260105325,Bhaada,A miser landlord and his penniless tenants are muddled up in a win-or-lose situation. Who takes over?,Comedy,2020,U/A 13+,12,,,movie
1260018139,Alice In Wonderland,Alice encounters a White Rabbit while chasing him and she falls into the magical world of Wonderland with its kaleidoscope of off-the-wall characters.,Animation,1951,U,72,,,movie
1808016291,Kaala Gubbara,A touching story of a poor balloon seller boy who feels in-equal because of the color of his skin.,Drama,2018,U/A 13+,11,,,movie
1770015477,Veerappan,"Based on the life of infamous sandalwood dacoit, Veerappan, the film charts the events leading to Operation Cocoon, his ultimate downfall.",Action,2016,U/A 16+,110,,,movie
1000098251,Maha Edabidangi,"Trouble follows a lazy and confused man in any job he takes up. However, destiny has plans for him when he helps the police nab a gang of criminals.",Comedy,1999,U/A 7+,143,,,movie
1260058716,Like Summer Like Rain,"When Thea suffers through a writer's block, a new friend enters her life and lets her imagination run wild. Will his captivating charm unblock her mind?",Romance,2021,U/A 7+,15,,,movie
1000036275,Sukham Sukhakaram,Daniel's grandfather is a strict patriarch whose word is final in the family. Trouble starts when he decides to make Daniel a priest.,Family,1994,U/A 13+,126,,,movie
1000110979,Kabadi Kabadi,Two stepbrothers are constantly pitted against each other. Their rivalry spills over onto the kabaddi field and worsens when they fall in love with a girl.,Comedy,2008,U/A 13+,137,,,movie
